,word,147604newsML.txt_tf,196812newsML.txt_tf,219316newsML.txt_tf,245918newsML.txt_tf,271793newsML.txt_tf,288745newsML.txt_tf,245686newsML.txt_tf,186282newsML.txt_tf,14014newsML.txt_tf,376414newsML.txt_tf,198178newsML.txt_tf,202020newsML.txt_tf,184150newsML.txt_tf,213090newsML.txt_tf,153684newsML.txt_tf,195805newsML.txt_tf,288397newsML.txt_tf,10771newsML.txt_tf,261076newsML.txt_tf,101547newsML.txt_tf,253868newsML.txt_tf,154151newsML.txt_tf,395779newsML.txt_tf,141744newsML.txt_tf,13825newsML.txt_tf,174369newsML.txt_tf,126643newsML.txt_tf,195093newsML.txt_tf,240967newsML.txt_tf,231856newsML.txt_tf,138551newsML.txt_tf,360479newsML.txt_tf,156681newsML.txt_tf,15944newsML.txt_tf,119516newsML.txt_tf,124585newsML.txt_tf,195350newsML.txt_tf,120387newsML.txt_tf,202015newsML.txt_tf,103362newsML.txt_tf,33304newsML.txt_tf,150364newsML.txt_tf,350671newsML.txt_tf,191372newsML.txt_tf,184622newsML.txt_tf,165864newsML.txt_tf,419462newsML.txt_tf,252156newsML.txt_tf,155005newsML.txt_tf,219536newsML.txt_tf,268005newsML.txt_tf,219628newsML.txt_tf,idf,147604newsML.txt_tf-idf,196812newsML.txt_tf-idf,219316newsML.txt_tf-idf,245918newsML.txt_tf-idf,271793newsML.txt_tf-idf,288745newsML.txt_tf-idf,245686newsML.txt_tf-idf,186282newsML.txt_tf-idf,14014newsML.txt_tf-idf,376414newsML.txt_tf-idf,198178newsML.txt_tf-idf,202020newsML.txt_tf-idf,184150newsML.txt_tf-idf,213090newsML.txt_tf-idf,153684newsML.txt_tf-idf,195805newsML.txt_tf-idf,288397newsML.txt_tf-idf,10771newsML.txt_tf-idf,261076newsML.txt_tf-idf,101547newsML.txt_tf-idf,253868newsML.txt_tf-idf,154151newsML.txt_tf-idf,395779newsML.txt_tf-idf,141744newsML.txt_tf-idf,13825newsML.txt_tf-idf,174369newsML.txt_tf-idf,126643newsML.txt_tf-idf,195093newsML.txt_tf-idf,240967newsML.txt_tf-idf,231856newsML.txt_tf-idf,138551newsML.txt_tf-idf,360479newsML.txt_tf-idf,156681newsML.txt_tf-idf,15944newsML.txt_tf-idf,119516newsML.txt_tf-idf,124585newsML.txt_tf-idf,195350newsML.txt_tf-idf,120387newsML.txt_tf-idf,202015newsML.txt_tf-idf,103362newsML.txt_tf-idf,33304newsML.txt_tf-idf,150364newsML.txt_tf-idf,350671newsML.txt_tf-idf,191372newsML.txt_tf-idf,184622newsML.txt_tf-idf,165864newsML.txt_tf-idf,419462newsML.txt_tf-idf,252156newsML.txt_tf-idf,155005newsML.txt_tf-idf,219536newsML.txt_tf-idf,268005newsML.txt_tf-idf,219628newsML.txt_tf-idf
20,at,0.008571428571428572,0.007692307692307693,0.005509641873278237,0.0017211703958691911,0.0044742729306487695,0.012987012987012988,0.003048780487804878,0.0018115942028985507,0.0196078431372549,0.0,0.0027359781121751026,0.009983361064891847,0.0051635111876075735,0.0024154589371980675,0.0,0.008746355685131196,0.005509641873278237,0.005905511811023622,0.004366812227074236,0.002702702702702703,0.004132231404958678,0.012552301255230125,0.00505902192242833,0.0070052539404553416,0.0061068702290076335,0.001851851851851852,0.007444168734491315,0.003590664272890485,0.0038684719535783366,0.004297994269340974,0.0035211267605633804,0.0,0.008368200836820083,0.005076142131979695,0.01812688821752266,0.00625,0.001519756838905775,0.006510416666666667,0.008333333333333333,0.013861386138613862,0.006779661016949152,0.001692047377326565,0.0017793594306049821,0.002688172043010753,0.006329113924050633,0.001976284584980237,0.0019120458891013384,0.0,0.005235602094240838,0.0,0.003770028275212064,0.0033112582781456954,0.10109611687136881,0.0008665381446117327,0.0007776624374720678,0.000557003398740324,0.00017400364349633187,0.00045233161911126984,0.0013129365827450495,0.0003082198685102708,0.0001831451392597261,0.0019822768013993885,0.0,0.0002765967629859612,0.001009279036985379,0.0005220109304889956,0.00024419351901296815,0.0,0.0008842225965425844,0.000557003398740324,0.0005970243122324929,0.00044146775926361923,0.0002732327483009968,0.000417752549055243,0.0012689889147033742,0.0005114474715246313,0.0007082039710778901,0.0006173808663900385,0.0001872150312432756,0.0007525765523923236,0.000363002214977985,0.00039108749273256794,0.0004345105309657685,0.00035597224250481975,0.0,0.0008459926098022493,0.0005131782582302985,0.0018325580097529092,0.0006318507304460551,0.00015364151500208025,0.0006581778442146407,0.0008424676405947401,0.0014013323130684786,0.0006853974025177546,0.0001710594194100995,0.00017988632895261353,0.00027176375503056135,0.0006398488409580305,0.00019979469737424664,0.0001933004146680092,0.0,0.0005292990412113551,0.0,0.0003811352191192038,0.00033475535387870466
21,$380,0.0014285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9512437185814275,0.005644633883687754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,million.,0.002857142857142857,0.0015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017211703958691911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,0.007328426735604391,0.0039460759345562105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044147149009665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005343644494711535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,The,0.012857142857142857,0.012307692307692308,0.0027548209366391185,0.0,0.008948545861297539,0.012987012987012988,0.012195121951219513,0.007246376811594203,0.0196078431372549,0.004705882352941176,0.006839945280437756,0.0066555740432612314,0.012048192771084338,0.004830917874396135,0.0042643923240938165,0.011661807580174927,0.005509641873278237,0.003937007874015748,0.010917030567685589,0.002702702702702703,0.008264462809917356,0.01813110181311018,0.008431703204047217,0.0017513134851138354,0.0061068702290076335,0.014814814814814815,0.004962779156327543,0.003590664272890485,0.009671179883945842,0.0057306590257879654,0.01056338028169014,0.016129032258064516,0.008368200836820083,0.01015228426395939,0.006042296072507553,0.0020833333333333333,0.004559270516717325,0.009114583333333334,0.008333333333333333,0.005940594059405941,0.005084745762711864,0.011844331641285956,0.0,0.005376344086021506,0.004746835443037975,0.005928853754940711,0.0038240917782026767,0.018518518518518517,0.005235602094240838,0.011848341232227487,0.006597549481621112,0.009933774834437087,0.03922071315328133,0.00050426631197076,0.0004827164695788471,0.00010804604174457667,0.0,0.0003509683503649336,0.0005093599110815758,0.000478301379918065,0.0002842080663281256,0.0007690335912408103,0.00018456806189779448,0.00026826753182818965,0.00026103636042117356,0.0004725387126901365,0.00018947204421875037,0.0001672525081163383,0.00045738440995080266,0.00021609208348915334,0.0001544122565089816,0.0004281737243808005,0.0001060019274413009,0.00032413812523373,0.0007111147433649334,0.000330697412759539,6.868776384112317e-05,0.00023951580551622185,0.0005810476022708346,0.0001946437377334061,0.00014082841347677318,0.0003793105720820245,0.00022476053382969243,0.00041430330795719716,0.0006325921476335698,0.00032820680462996926,0.0003981798289673231,0.0002369831610470171,8.17098190693361e-05,0.00017881784112438296,0.0003574804584283455,0.0003268392762773444,0.0002329943355640475,0.0001994273550166847,0.00046454313379521036,0.0,0.00021086404921118995,0.0001861742712972215,0.00023253387245028453,0.0001499836067047087,0.0007263095028385431,0.0002053440479229389,0.00046470039281139015,0.00025876059573324157,0.0003896097333107417
24,transaction,0.002857142857142857,0.006153846153846154,0.0,0.0,0.0,0.0,0.003048780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015267175572519084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,0.007328426735604391,0.015784303738224842,0.0,0.0,0.0,0.0,0.007819967553236393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003915953217498529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,calls,0.0014285714285714286,0.0015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258096538021482,0.0046544236257449745,0.0050124562123407415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,for,0.014285714285714285,0.010769230769230769,0.01652892561983471,0.012048192771084338,0.017897091722595078,0.012987012987012988,0.009146341463414634,0.0036231884057971015,0.0,0.011764705882352941,0.006839945280437756,0.0066555740432612314,0.013769363166953529,0.016908212560386472,0.01279317697228145,0.0029154518950437317,0.008264462809917356,0.013779527559055118,0.008733624454148471,0.010810810810810811,0.006198347107438017,0.005578800557880056,0.00505902192242833,0.010507880910683012,0.007633587786259542,0.012962962962962963,0.004962779156327543,0.012567324955116697,0.013539651837524178,0.01002865329512894,0.01056338028169014,0.017921146953405017,0.0,0.007614213197969543,0.00906344410876133,0.0020833333333333333,0.010638297872340425,0.013020833333333334,0.0020833333333333333,0.0039603960396039604,0.01864406779661017,0.015228426395939087,0.010676156583629894,0.008064516129032258,0.004746835443037975,0.007905138339920948,0.01338432122370937,0.007936507936507936,0.01832460732984293,0.011848341232227487,0.006597549481621112,0.0,0.059423420470800806,0.0008489060067257257,0.0006399445281470856,0.00098220529703803,0.0007159448249494073,0.001063506406636256,0.0007717327333870235,0.0005435068945500073,0.00021530224808261162,0.0,0.0006990990643623625,0.00040645294439672235,0.00039549697484725995,0.000818222657085037,0.0010047438243855208,0.0007602143343812469,0.0001732461238215767,0.000491102648519015,0.0008188266600307198,0.0005189818381729328,0.0006424153564410898,0.0003683269863892612,0.00033151141127364463,0.0003006243868674577,0.0006244142256126179,0.00045361389672367026,0.000770303598695566,0.0002949053125101777,0.0007467934350010874,0.00080457242416945,0.0005959368815123291,0.0006277121880718395,0.0010649358507311972,0.0,0.00045246259241726503,0.000538580850188527,0.00012379879264750167,0.0006321640475617107,0.0007737424540468855,0.00012379879264750167,0.00023534027909228043,0.0011078942799640828,0.0009049251848345301,0.0006344137416811474,0.00047922113282903873,0.0002820731984373456,0.00046975035945297076,0.000795342147792745,0.00047161444818095874,0.0010889108463235748,0.0007040689629241801,0.0003920489569232852,0.0
27,"Twinsburg,",0.0014285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9512437185814275,0.005644633883687754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Ohio-based,0.0014285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9512437185814275,0.005644633883687754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,all,0.002857142857142857,0.0,0.0,0.0034423407917383822,0.0,0.0,0.0,0.0,0.0,0.0,0.0013679890560875513,0.0033277870216306157,0.0017211703958691911,0.004830917874396135,0.006396588486140725,0.0,0.0,0.0,0.0,0.0,0.002066115702479339,0.0,0.0016863406408094434,0.0017513134851138354,0.0030534351145038168,0.0,0.0024813895781637717,0.0,0.0019342359767891683,0.0014326647564469914,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.001519756838905775,0.0,0.0,0.0,0.0,0.001692047377326565,0.0,0.002688172043010753,0.0,0.001976284584980237,0.0,0.0,0.0,0.002369668246445498,0.00471253534401508,0.0,0.9067212808580044,0.00259063223102287,0.0,0.0,0.003121243651834783,0.0,0.0,0.0,0.0,0.0,0.0,0.0012403847891354369,0.0030173753106755557,0.0015606218259173914,0.004380296042792292,0.005799922905275081,0.0,0.0,0.0,0.0,0.0,0.0018733910761529018,0.0,0.0015290409457976465,0.0015879532064063124,0.002768614598039708,0.0,0.0022499287366203585,0.0,0.001753812922355908,0.001299027623005737,0.0,0.0,0.0,0.0,0.0,0.0018890026684541758,0.0013779958675653563,0.0,0.0,0.0,0.0,0.0015342153652419701,0.0,0.002437422798005388,0.0,0.00179193929023321,0.0,0.0,0.0,0.002148628627625603,0.004272956083213969,0.0
30,outstanding,0.0014285714285714286,0.0015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258096538021482,0.0046544236257449745,0.0050124562123407415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,shares,0.004285714285714286,0.0015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0018115942028985507,0.0,0.0,0.0,0.004991680532445923,0.0034423407917383822,0.0,0.0,0.0,0.0,0.003937007874015748,0.0,0.0,0.0,0.0,0.0,0.0,0.0015267175572519084,0.0,0.004962779156327543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0015822784810126582,0.0,0.0,0.0,0.005235602094240838,0.0,0.0,0.006622516556291391,1.466337068793427,0.006284301723400401,0.0022559031827591182,0.0,0.0,0.0,0.0,0.0,0.0026564077333214257,0.0,0.0,0.0,0.007319486200299968,0.005047631906345704,0.0,0.0,0.0,0.0,0.0057729805858008935,0.0,0.0,0.0,0.0,0.0,0.0,0.002238682547776224,0.0,0.007277107041158446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012426585328757855,0.0,0.0,0.0,0.002320153589863017,0.0,0.0,0.0,0.007677157428237838,0.0,0.0,0.009710841515188258
32,of,0.022857142857142857,0.027692307692307693,0.008264462809917356,0.020654044750430294,0.017897091722595078,0.012987012987012988,0.03353658536585366,0.028985507246376812,0.0392156862745098,0.042352941176470586,0.04103967168262654,0.033277870216306155,0.01721170395869191,0.033816425120772944,0.031982942430703626,0.023323615160349854,0.0440771349862259,0.01968503937007874,0.039301310043668124,0.013513513513513514,0.012396694214876033,0.030683403068340307,0.025295109612141653,0.01576182136602452,0.021374045801526718,0.020370370370370372,0.02481389578163772,0.03411131059245961,0.02321083172147002,0.02148997134670487,0.05457746478873239,0.03225806451612903,0.016736401673640166,0.017766497461928935,0.006042296072507553,0.014583333333333334,0.031914893617021274,0.028645833333333332,0.029166666666666667,0.027722772277227723,0.03220338983050847,0.025380710659898477,0.017793594306049824,0.04838709677419355,0.022151898734177215,0.019762845849802372,0.032504780114722756,0.023809523809523808,0.010471204188481676,0.03317535545023697,0.03298774740810556,0.016556291390728478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,common,0.0014285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030534351145038168,0.0,0.0,0.0,0.0019342359767891683,0.0,0.0,0.0,0.0041841004184100415,0.0,0.0,0.0,0.001519756838905775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.341805806147327,0.0033454368659247527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007150552079839167,0.0,0.0,0.0,0.004529605040903921,0.0,0.0,0.0,0.009798350653336096,0.0,0.0,0.0,0.003558975389281652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,stock,0.004285714285714286,0.0015384615384615385,0.0,0.0,0.0,0.0,0.003048780487804878,0.005434782608695652,0.0,0.0,0.0013679890560875513,0.0,0.0,0.0,0.0,0.0029154518950437317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012213740458015267,0.003703703703703704,0.004962779156327543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0020833333333333333,0.0,0.001694915254237288,0.0,0.0,0.002688172043010753,0.0,0.0,0.0019120458891013384,0.0,0.0,0.0,0.0,0.0033112582781456954,1.2431935174792172,0.005327972217768074,0.0019126054115064881,0.0,0.0,0.0,0.0,0.0037902241386561504,0.006756486508039224,0.0,0.0,0.001700675126510557,0.0,0.0,0.0,0.0,0.0036244708964408667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015184042961578225,0.004604420435108212,0.006169694875827381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012949932473741845,0.0,0.0,0.0025899864947483693,0.0,0.0021071076567444357,0.0,0.0,0.0033419180577398317,0.0,0.0,0.0023770430544535702,0.0,0.0,0.0,0.0,0.004116534826090123
35,$17.25,0.0014285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9512437185814275,0.005644633883687754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,per,0.005714285714285714,0.0015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013679890560875513,0.0016638935108153079,0.0,0.0,0.0,0.0,0.0,0.003937007874015748,0.0,0.0,0.0,0.0,0.0,0.0,0.0015267175572519084,0.0,0.0,0.0,0.0,0.0,0.0017605633802816902,0.0,0.0041841004184100415,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.005084745762711864,0.0,0.0017793594306049821,0.0,0.0,0.0,0.0,0.005291005291005291,0.002617801047120419,0.002369668246445498,0.0,0.0,1.3121863889661687,0.007498207936949535,0.0020187482907171824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017950566196527616,0.0021833384175809797,0.0,0.0,0.0,0.0,0.0,0.005166088145536097,0.0,0.0,0.0,0.0,0.0,0.0,0.0020033379984216314,0.0,0.0,0.0,0.0,0.0,0.0023101873045179027,0.0,0.005490319619105307,0.0,0.0,0.0,0.0,0.0,0.0054674432873590365,0.0,0.006672134181183908,0.0,0.0023348512259184495,0.0,0.0,0.0,0.0,0.0069427851268051245,0.0034350429030527976,0.0031094464193511108,0.0,0.0
37,"share,",0.002857142857142857,0.0015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0018115942028985507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001968503937007874,0.0,0.0,0.0,0.0,0.0,0.0,0.0015267175572519084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002617801047120419,0.0,0.0,0.0,2.159484249353372,0.006169954998152492,0.0033222834605436493,0.0,0.0,0.0,0.0,0.0,0.0039121091473792976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004250953246758607,0.0,0.0,0.0,0.0,0.0,0.0,0.003296922518096751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005653100129197309,0.0,0.0,0.0
38,up,0.004285714285714286,0.0,0.0027548209366391185,0.0034423407917383822,0.0022371364653243847,0.0,0.003048780487804878,0.0036231884057971015,0.0,0.002352941176470588,0.0013679890560875513,0.0033277870216306157,0.0017211703958691911,0.0,0.0,0.0,0.0,0.001968503937007874,0.006550218340611353,0.005405405405405406,0.002066115702479339,0.002789400278940028,0.00505902192242833,0.0035026269702276708,0.0,0.0,0.0,0.005385996409335727,0.0038684719535783366,0.0028653295128939827,0.00528169014084507,0.0017921146953405018,0.0041841004184100415,0.0,0.0030211480362537764,0.0,0.004559270516717325,0.0013020833333333333,0.0020833333333333333,0.0019801980198019802,0.001694915254237288,0.0,0.0071174377224199285,0.002688172043010753,0.0,0.001976284584980237,0.0038240917782026767,0.0,0.0,0.002369668246445498,0.0,0.0033112582781456954,0.3958956570920137,0.0016966956732514873,0.0,0.0010906216448815804,0.0013628077696799094,0.0008856726109441022,0.0,0.0012069989545488223,0.001434404554681209,0.0,0.0009315191931576792,0.0005415809262544647,0.0013174564295907278,0.0006814038848399547,0.0,0.0,0.0,0.0,0.0007793221596299482,0.002593202994052491,0.0021399765248216957,0.0008179662336611853,0.0011043114563236086,0.002002844808222666,0.0013866748059264927,0.0,0.0,0.0,0.0021322925875691943,0.0015315112460039214,0.0011343715102923029,0.0020909981888662696,0.0007094904248960819,0.0016564671844854128,0.0,0.0011960593869849356,0.0,0.0018049953970760502,0.0005154891368385594,0.0008247826189416951,0.0007839517962218093,0.0006710095882915486,0.0,0.0028177626839289227,0.001064235637344123,0.0,0.0007824024843715685,0.0015139413273117157,0.0,0.0,0.0009381413675166202,0.0,0.0013109127718278599
39,from,0.002857142857142857,0.0,0.0027548209366391185,0.0017211703958691911,0.0044742729306487695,0.0,0.0,0.0036231884057971015,0.0,0.007058823529411765,0.004103967168262654,0.004991680532445923,0.0068846815834767644,0.00966183574879227,0.0021321961620469083,0.0029154518950437317,0.0027548209366391185,0.003937007874015748,0.002183406113537118,0.008108108108108109,0.004132231404958678,0.0041841004184100415,0.0016863406408094434,0.005253940455341506,0.0015267175572519084,0.0,0.007444168734491315,0.003590664272890485,0.0038684719535783366,0.004297994269340974,0.0017605633802816902,0.0,0.008368200836820083,0.0,0.00906344410876133,0.0020833333333333333,0.00303951367781155,0.0013020833333333333,0.008333333333333333,0.005940594059405941,0.003389830508474576,0.005076142131979695,0.005338078291814947,0.010752688172043012,0.0031645569620253164,0.007905138339920948,0.0038240917782026767,0.007936507936507936,0.005235602094240838,0.009478672985781991,0.001885014137606032,0.0,0.16705408466316624,0.0004772973847519035,0.0,0.00046020408998117423,0.0002875285450312672,0.0007474455689627125,0.0,0.0,0.0006052684226926313,0.0,0.001179205303504703,0.000685584478781804,0.0008338806222787,0.0011501141801250688,0.00161404912718035,0.00035619207817306234,0.00048703814770602403,0.00046020408998117423,0.0006576932467053789,0.0003647469097449044,0.0013544925783499965,0.0006903061349717613,0.0006989710655362604,0.00028171009218071874,0.0008776922136418541,0.00025504440406590265,0.0,0.0012435787940186071,0.0005998351334404533,0.0006462440412501596,0.0007179974985522904,0.0002941093039844476,0.0,0.0013979421310725208,0.0,0.0015140853594848905,0.000348029343048263,0.0005077631752679825,0.00021751833940516436,0.001392117372193052,0.0009924005029495024,0.0005662850327564957,0.0008479902774780012,0.0008917477828994639,0.0017962804802490995,0.0005286521666555893,0.0013205856495111955,0.0006388301516755878,0.0013258260687552875,0.0008746287155139594,0.0015834510394612915,0.0003148993113349034,0.0
